run_id,key,value,step,timestamp
40942d8346a149e08d81d76c47f6e0f0,validation_cross_entropy,3.963125,40,1734366081997
40942d8346a149e08d81d76c47f6e0f0,validation_cross_entropy,3.9615625,77,1734367345976
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.874755859375,0,1734366072206
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.786865234375,1,1734366072240
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.8040771484375,2,1734366072260
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.808197021484375,3,1734366072279
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.72515869140625,4,1734366072298
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.687164306640625,5,1734366072315
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.73358154296875,6,1734366072333
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.66748046875,7,1734366072351
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.645965576171875,8,1734366072368
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.665740966796875,9,1734366072387
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.7000732421875,10,1734366072405
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.70989990234375,11,1734366072422
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.62744140625,12,1734366072439
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.593231201171875,13,1734366072457
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.572998046875,14,1734366072474
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.620330810546875,15,1734366072492
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.472747802734375,16,1734366072509
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.663299560546875,17,1734366072526
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.70391845703125,18,1734366072545
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.666259765625,19,1734366072563
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.76983642578125,20,1734366072580
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.637359619140625,21,1734366072598
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.593170166015625,22,1734366072616
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.73406982421875,23,1734366072633
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.5868682861328125,24,1734366072651
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.627105712890625,25,1734366072668
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.587188720703125,26,1734366072685
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.6006927490234375,27,1734366072703
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.6181640625,28,1734366072721
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.63568115234375,29,1734366072739
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.677154541015625,30,1734366072756
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.667266845703125,31,1734366072774
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.7774658203125,32,1734366072792
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.61468505859375,33,1734366072811
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.584716796875,34,1734366072829
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.686859130859375,35,1734366072847
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.709808349609375,36,1734366072865
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.68109130859375,37,1734366072883
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.659942626953125,38,1734366072902
40942d8346a149e08d81d76c47f6e0f0,train_loss,3.5839996337890625,39,1734366072920
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,48.170936584472656,0,1734366072232
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,44.11788558959961,1,1734366072250
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,44.88380813598633,2,1734366072270
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,45.06910705566406,3,1734366072289
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,41.477813720703125,4,1734366072306
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,39.931453704833984,5,1734366072324
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,41.828651428222656,6,1734366072341
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,39.153133392333984,7,1734366072359
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,38.31975555419922,8,1734366072377
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,39.085086822509766,9,1734366072396
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,40.45026779174805,10,1734366072414
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,40.84971618652344,11,1734366072431
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,37.61644744873047,12,1734366072448
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,36.35134506225586,13,1734366072466
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,35.623233795166016,14,1734366072483
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,37.34992218017578,15,1734366072501
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,32.22517013549805,16,1734366072518
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,38.98978042602539,17,1734366072535
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,40.60610580444336,18,1734366072554
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,39.105369567871094,19,1734366072572
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,43.37297058105469,20,1734366072589
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,37.99139404296875,21,1734366072607
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,36.349124908447266,22,1734366072625
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,41.84907913208008,23,1734366072642
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,36.12077713012695,24,1734366072659
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,37.603824615478516,25,1734366072676
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,36.132354736328125,26,1734366072694
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,36.62359619140625,27,1734366072712
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,37.269081115722656,28,1734366072730
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,37.927677154541016,29,1734366072748
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,39.53374099731445,30,1734366072765
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,39.144771575927734,31,1734366072783
40942d8346a149e08d81d76c47f6e0f0,train_perplexity,43.705142974853516,32,1734366072802
